REF_DATE,GEO,Labour_force_characteristics,NAICS,Sex,VALUE
2017,Newfoundland and Labrador,Employment,"Professional, scientific and technical services",Females,4.4
2017,Newfoundland and Labrador,Employment,Educational services,Males,5.5
2017,Newfoundland and Labrador,Employment,Educational services,Females,9.7
2017,Newfoundland and Labrador,Employment,Health care and social assistance,Males,6.6
2017,Newfoundland and Labrador,Employment,Health care and social assistance,Females,32.7
2017,Newfoundland and Labrador,Employment,"Information, culture and recreation",Males,3.4
2017,Newfoundland and Labrador,Employment,"Information, culture and recreation",Females,3.1
2017,Prince Edward Island,Employment,Goods-producing sector,Males,13.9
2017,Prince Edward Island,Employment,Goods-producing sector,Females,3.7
2017,Prince Edward Island,Employment,Construction,Males,4.8
2017,Prince Edward Island,Employment,Construction,Females,0.6
2017,Prince Edward Island,Employment,Manufacturing,Males,4.5
2017,Prince Edward Island,Employment,Manufacturing,Females,2.0
2017,Prince Edward Island,Employment,Services-producing sector,Males,23.5
2017,Prince Edward Island,Employment,Services-producing sector,Females,32.6
2017,Prince Edward Island,Employment,Transportation and warehousing,Males,2.3
2017,Prince Edward Island,Employment,Transportation and warehousing,Females,0.4
2017,Prince Edward Island,Employment,"Finance, insurance, real estate, rental and leasing",Males,1.2
2017,Prince Edward Island,Employment,"Finance, insurance, real estate, rental and leasing",Females,1.5
2017,Prince Edward Island,Employment,"Professional, scientific and technical services",Males,2.0
2017,Prince Edward Island,Employment,"Professional, scientific and technical services",Females,1.5
2017,Prince Edward Island,Employment,Educational services,Males,1.5
2017,Prince Edward Island,Employment,Educational services,Females,3.8
2017,Prince Edward Island,Employment,Health care and social assistance,Males,1.7
2017,Prince Edward Island,Employment,Health care and social assistance,Females,8.8
2017,Prince Edward Island,Employment,"Information, culture and recreation",Males,1.5
2017,Prince Edward Island,Employment,"Information, culture and recreation",Females,1.2
2017,Nova Scotia,Employment,Goods-producing sector,Males,66.8
2017,Nova Scotia,Employment,Goods-producing sector,Females,14.5
2017,Nova Scotia,Employment,Construction,Males,28.5
2017,Nova Scotia,Employment,Construction,Females,3.1
2017,Nova Scotia,Employment,Manufacturing,Males,23.6
2017,Nova Scotia,Employment,Manufacturing,Females,7.4
2017,Nova Scotia,Employment,Services-producing sector,Males,156.3
2017,Nova Scotia,Employment,Services-producing sector,Females,211.4
2017,Nova Scotia,Employment,Transportation and warehousing,Males,15.5
2017,Nova Scotia,Employment,Transportation and warehousing,Females,4.0
2017,Nova Scotia,Employment,"Finance, insurance, real estate, rental and leasing",Males,9.8
2017,Nova Scotia,Employment,"Finance, insurance, real estate, rental and leasing",Females,13.0
2017,Nova Scotia,Employment,"Professional, scientific and technical services",Males,17.0
2017,Nova Scotia,Employment,"Professional, scientific and technical services",Females,11.4
2017,Nova Scotia,Employment,Educational services,Males,13.2
2017,Nova Scotia,Employment,Educational services,Females,23.2
2017,Nova Scotia,Employment,Health care and social assistance,Males,12.1
2017,Nova Scotia,Employment,Health care and social assistance,Females,59.9
2017,Nova Scotia,Employment,"Information, culture and recreation",Males,7.8
2017,Nova Scotia,Employment,"Information, culture and recreation",Females,8.2
2017,New Brunswick,Employment,Goods-producing sector,Males,59.2
2017,New Brunswick,Employment,Goods-producing sector,Females,14.1
2017,New Brunswick,Employment,Construction,Males,22.0
2017,New Brunswick,Employment,Construction,Females,2.8
2017,New Brunswick,Employment,Manufacturing,Males,23.9
2017,New Brunswick,Employment,Manufacturing,Females,7.8
2017,New Brunswick,Employment,Services-producing sector,Males,120.0
2017,New Brunswick,Employment,Services-producing sector,Females,159.7
2017,New Brunswick,Employment,Transportation and warehousing,Males,13.2
2017,New Brunswick,Employment,Transportation and warehousing,Females,4.2
2017,New Brunswick,Employment,"Finance, insurance, real estate, rental and leasing",Males,7.5
2017,New Brunswick,Employment,"Finance, insurance, real estate, rental and leasing",Females,9.5
2017,New Brunswick,Employment,"Professional, scientific and technical services",Males,9.1
2017,New Brunswick,Employment,"Professional, scientific and technical services",Females,6.4
2017,New Brunswick,Employment,Educational services,Males,8.5
2017,New Brunswick,Employment,Educational services,Females,17.7
2017,New Brunswick,Employment,Health care and social assistance,Males,9.5
2017,New Brunswick,Employment,Health care and social assistance,Females,48.3
2017,New Brunswick,Employment,"Information, culture and recreation",Males,5.9
2017,New Brunswick,Employment,"Information, culture and recreation",Females,4.9
2017,Quebec,Employment,Goods-producing sector,Males,656.3
2017,Quebec,Employment,Goods-producing sector,Females,200.0
2017,Quebec,Employment,Construction,Males,214.1
2017,Quebec,Employment,Construction,Females,31.7
2017,Quebec,Employment,Manufacturing,Males,355.8
2017,Quebec,Employment,Manufacturing,Females,136.3
2017,Quebec,Employment,Services-producing sector,Males,1556.9
2017,Quebec,Employment,Services-producing sector,Females,1810.0
2017,Quebec,Employment,Transportation and warehousing,Males,166.0
2017,Quebec,Employment,Transportation and warehousing,Females,40.8
2017,Quebec,Employment,"Finance, insurance, real estate, rental and leasing",Males,100.9
2017,Quebec,Employment,"Finance, insurance, real estate, rental and leasing",Females,132.8
2017,Quebec,Employment,"Professional, scientific and technical services",Males,188.1
2017,Quebec,Employment,"Professional, scientific and technical services",Females,140.1
2017,Quebec,Employment,Educational services,Males,93.4
2017,Quebec,Employment,Educational services,Females,199.7
2017,Quebec,Employment,Health care and social assistance,Males,106.9
2017,Quebec,Employment,Health care and social assistance,Females,470.8
2017,Quebec,Employment,"Information, culture and recreation",Males,108.5
2017,Quebec,Employment,"Information, culture and recreation",Females,76.7
2017,Ontario,Employment,Goods-producing sector,Males,1110.1
2017,Ontario,Employment,Goods-producing sector,Females,322.5
2017,Ontario,Employment,Construction,Males,449.6
2017,Ontario,Employment,Construction,Females,62.9
2017,Ontario,Employment,Manufacturing,Males,550.3
2017,Ontario,Employment,Manufacturing,Females,219.0
2017,Ontario,Employment,Services-producing sector,Males,2590.8
2017,Ontario,Employment,Services-producing sector,Females,3104.6
2017,Ontario,Employment,Transportation and warehousing,Males,258.4
2017,Ontario,Employment,Transportation and warehousing,Females,83.0
2017,Ontario,Employment,"Finance, insurance, real estate, rental and leasing",Males,267.7
2017,Ontario,Employment,"Finance, insurance, real estate, rental and leasing",Females,292.8
2017,Ontario,Employment,"Professional, scientific and technical services",Males,351.7
2017,Ontario,Employment,"Professional, scientific and technical services",Females,277.3
2017,Ontario,Employment,Educational services,Males,153.2
2017,Ontario,Employment,Educational services,Females,343.9
2017,Ontario,Employment,Health care and social assistance,Males,156.5
2017,Ontario,Employment,Health care and social assistance,Females,712.9
2017,Ontario,Employment,"Information, culture and recreation",Males,165.4
2017,Ontario,Employment,"Information, culture and recreation",Females,147.5
2017,Manitoba,Employment,Goods-producing sector,Males,122.9
2017,Manitoba,Employment,Goods-producing sector,Females,29.2
2017,Manitoba,Employment,Construction,Males,43.6
2017,Manitoba,Employment,Construction,Females,4.6
2017,Manitoba,Employment,Manufacturing,Males,47.7
2017,Manitoba,Employment,Manufacturing,Females,16.2
2017,Manitoba,Employment,Services-producing sector,Males,217.3
2017,Manitoba,Employment,Services-producing sector,Females,274.7
2017,Manitoba,Employment,Transportation and warehousing,Males,29.5
2017,Manitoba,Employment,Transportation and warehousing,Females,7.1
2017,Manitoba,Employment,"Finance, insurance, real estate, rental and leasing",Males,14.9
2017,Manitoba,Employment,"Finance, insurance, real estate, rental and leasing",Females,22.2
2017,Manitoba,Employment,"Professional, scientific and technical services",Males,14.4
2017,Manitoba,Employment,"Professional, scientific and technical services",Females,13.8
2017,Manitoba,Employment,Educational services,Males,16.4
2017,Manitoba,Employment,Educational services,Females,34.6
2017,Manitoba,Employment,Health care and social assistance,Males,20.0
2017,Manitoba,Employment,Health care and social assistance,Females,82.2
2017,Manitoba,Employment,"Information, culture and recreation",Males,14.0
2017,Manitoba,Employment,"Information, culture and recreation",Females,9.9
2017,Saskatchewan,Employment,Goods-producing sector,Males,120.4
2017,Saskatchewan,Employment,Goods-producing sector,Females,25.8
2017,Saskatchewan,Employment,Construction,Males,44.5
2017,Saskatchewan,Employment,Construction,Females,6.2
2017,Saskatchewan,Employment,Manufacturing,Males,22.2
2017,Saskatchewan,Employment,Manufacturing,Females,5.7
2017,Saskatchewan,Employment,Services-producing sector,Males,186.0
2017,Saskatchewan,Employment,Services-producing sector,Females,235.3
2017,Saskatchewan,Employment,Transportation and warehousing,Males,22.6
2017,Saskatchewan,Employment,Transportation and warehousing,Females,6.0
2017,Saskatchewan,Employment,"Finance, insurance, real estate, rental and leasing",Males,11.8
2017,Saskatchewan,Employment,"Finance, insurance, real estate, rental and leasing",Females,15.6
2017,Saskatchewan,Employment,"Professional, scientific and technical services",Males,16.1
2017,Saskatchewan,Employment,"Professional, scientific and technical services",Females,14.1
2017,Saskatchewan,Employment,Educational services,Males,13.8
2017,Saskatchewan,Employment,Educational services,Females,27.2
2017,Saskatchewan,Employment,Health care and social assistance,Males,12.5
2017,Saskatchewan,Employment,Health care and social assistance,Females,63.9
2017,Saskatchewan,Employment,"Information, culture and recreation",Males,10.2
2017,Saskatchewan,Employment,"Information, culture and recreation",Females,10.4
2017,Alberta,Employment,Goods-producing sector,Males,465.5
2017,Alberta,Employment,Goods-producing sector,Females,112.6
2017,Alberta,Employment,Construction,Males,207.8
2017,Alberta,Employment,Construction,Females,33.1
2017,Alberta,Employment,Manufacturing,Males,92.3
2017,Alberta,Employment,Manufacturing,Females,26.9
2017,Alberta,Employment,Services-producing sector,Males,782.0
2017,Alberta,Employment,Services-producing sector,Females,926.8
2017,Alberta,Employment,Transportation and warehousing,Males,109.1
2017,Alberta,Employment,Transportation and warehousing,Females,31.0
2017,Alberta,Employment,"Finance, insurance, real estate, rental and leasing",Males,46.7
2017,Alberta,Employment,"Finance, insurance, real estate, rental and leasing",Females,60.9
2017,Alberta,Employment,"Professional, scientific and technical services",Males,102.5
2017,Alberta,Employment,"Professional, scientific and technical services",Females,76.2
2017,Alberta,Employment,Educational services,Males,44.8
2017,Alberta,Employment,Educational services,Females,108.2
2017,Alberta,Employment,Health care and social assistance,Males,49.0
2017,Alberta,Employment,Health care and social assistance,Females,225.1
2017,Alberta,Employment,"Information, culture and recreation",Males,36.9
2017,Alberta,Employment,"Information, culture and recreation",Females,36.7
2017,British Columbia,Employment,Goods-producing sector,Males,390.2
2017,British Columbia,Employment,Goods-producing sector,Females,101.5
2017,British Columbia,Employment,Construction,Males,201.3
2017,British Columbia,Employment,Construction,Females,27.3
2017,British Columbia,Employment,Manufacturing,Males,122.4
2017,British Columbia,Employment,Manufacturing,Females,51.8
2017,British Columbia,Employment,Services-producing sector,Males,886.1
2017,British Columbia,Employment,Services-producing sector,Females,1088.9
2017,British Columbia,Employment,Transportation and warehousing,Males,105.9
2017,British Columbia,Employment,Transportation and warehousing,Females,33.4
2017,British Columbia,Employment,"Finance, insurance, real estate, rental and leasing",Males,72.6
2017,British Columbia,Employment,"Finance, insurance, real estate, rental and leasing",Females,83.6
2017,British Columbia,Employment,"Professional, scientific and technical services",Males,105.6
2017,British Columbia,Employment,"Professional, scientific and technical services",Females,91.6
2017,British Columbia,Employment,Educational services,Males,54.8
2017,British Columbia,Employment,Educational services,Females,111.8
2017,British Columbia,Employment,Health care and social assistance,Males,58.5
2017,British Columbia,Employment,Health care and social assistance,Females,245.0
2017,British Columbia,Employment,"Information, culture and recreation",Males,78.2
2017,British Columbia,Employment,"Information, culture and recreation",Females,58.6
